edgeID	source	target	weight
1788	12777213	121413839418388394873939278	1
1789	12778248	31078127357556036	1
1790	12784345	28538242288608588	1
1791	12824739	31078127357556036	1
1792	12814279	121413839418388394873939278	1
1793	12784385	121413839418388394873939278	1
1794	12794527	8037777159904226965291495551555	1
1795	12794527	1365864021	2
1796	12776204	521516289502072804238679	1
1797	12780553	121413839418388394873939278	1
1798	12780553	521516289502072804238679	1
1799	12803643	28538242288608588	1
1800	12805418	7236828769517008193	1
1801	12805535	28538242288608588	1
1802	12800068	121413839418388394873939278	2
1803	12805990	111550525237587	1
1804	12782595	6382923	3
1805	12817350	107105233887570	1
1806	12817350	121413839418388394873939278	2
1807	12817350	521516289502072804238679	1
1808	12802480	28538242288608588	1
1809	12808962	31078127357556036	1
1810	12819575	121413839418388394873939278	2
1811	12819575	521516289502072804238679	1
1812	12781103	521516289502072804238679	2
1813	12791616	121413839418388394873939278	1
1814	12784364	31078127357556036	1
1815	12784364	121413839418388394873939278	2
1816	12784364	8748789151396403423112909947754646575868994	1
1817	12786853	121413839418388394873939278	1
1818	12808533	121413839418388394873939278	1
1819	12785830	521516289502072804238679	2
1820	12805414	121413839418388394873939278	1
1821	12817053	1634427208	1
1822	12774644	1634427208	1
1823	12801592	28538242288608588	2
1824	12797839	28538242288608588	1
1825	12814227	1279346004	1
1826	12818212	121413839418388394873939278	2
1827	12818212	521516289502072804238679	1
1828	12797844	9146642598505027165216713109328	1
1829	12810703	121413839418388394873939278	1
1830	12781062	121413839418388394873939278	2
1831	12797267	121413839418388394873939278	3
1832	12797267	521516289502072804238679	1
1833	12788253	121413839418388394873939278	1
1834	12781708	28538242288608588	2
1835	12775902	28538242288608588	1
1836	12805685	6382923	1
1837	12818997	28538242288608588	1
1838	12806562	28538242288608588	1
1839	12776471	121413839418388394873939278	3
1840	12822385	121413839418388394873939278	1
1841	12795040	491261293377	1
1842	12796467	121413839418388394873939278	1
1843	12796467	9620768812034593898263432752725	1
1844	12796467	107105233887570	1
1845	12794734	121413839418388394873939278	1
1846	12794734	107105233887570	1
1847	12803671	121413839418388394873939278	2
1848	12805489	121413839418388394873939278	2
1849	12788892	121413839418388394873939278	1
1850	12788892	7022647155683254608	1
1851	12812414	121413839418388394873939278	2
1852	12817627	121413839418388394873939278	1
1853	12817043	6382923	1
1854	12820980	1767991375	1
1855	12786252	2239690022757479276316904946625198357884462419	1
1856	12790514	28538242288608588	2
1857	12800835	1871074917823339915351	1
1858	12800835	28556934444048727	1
1859	12820621	7236828769517008193	1
1860	12803248	28538242288608588	1
1861	12801503	6382923	1
1862	12799854	121413839418388394873939278	1
1863	12805734	28538242288608588	1
1864	12780757	521516289502072804238679	1
1865	12778266	28538242288608588	1
1866	12799221	521516289502072804238679	2
1867	12785039	121413839418388394873939278	2
1868	12821614	121413839418388394873939278	1
1869	12791948	121413839418388394873939278	1
1870	12819699	121413839418388394873939278	2
1871	12792163	107105233887570	1
1872	12788780	121413839418388394873939278	1
1873	12818596	28562340516357452	4
1874	12818596	8391161955601376596	1
1875	12781437	121413839418388394873939278	1
1876	12812733	6382923	1
1877	12787734	121413839418388394873939278	1
1878	12804299	2341540494346399607479933985056078	1
1879	12782504	6382923	2
1880	12793015	121413839418388394873939278	1
1881	12798915	7305790108288971841	1
1882	12790766	28538242288608588	1
1883	12810075	121413839418388394873939278	1
1884	12785599	121413839418388394873939278	4
1885	12789754	129134121279823	1
1886	12796048	121413839418388394873939278	2
1887	12788933	6382923	1
1888	12788933	6911817	1
1889	12814826	121413839418388394873939278	4
1890	12795077	121413839418388394873939278	1
1891	12788592	121413839418388394873939278	1
1892	12775447	121413839418388394873939278	2
1893	12787798	8391161955601376596	1
1894	12789436	28538242288608588	1
1895	12774946	6911817	1
1896	12797420	28538242288608588	2
1897	12803600	121413839418388394873939278	2
1898	12791086	121413839418388394873939278	1
1899	12805399	121413839418388394873939278	1
1900	12785274	121413839418388394873939278	1
1901	12782539	2129690746452074391636	1
1902	12805434	121413839418388394873939278	1
1903	12805434	521516289502072804238679	1
1904	12792800	121413839418388394873939278	2
1905	12821815	6382923	1
1906	12811550	6382923	1
1907	12793004	121413839418388394873939278	1
1908	12793004	107105233887570	1
1909	12819729	121413839418388394873939278	2
1910	12814241	107105233887570	1
1911	12814241	121413839418388394873939278	2
1912	12814241	521516289502072804238679	2
1913	12799542	121413839418388394873939278	1
1914	12815314	28538242288608588	1
1915	12780458	121413839418388394873939278	1
1916	12810390	121413839418388394873939278	1
1917	12822173	121413839418388394873939278	1
1918	12772229	28538242288608588	1
1919	12772229	1634427208	1
1920	12820250	121413839418388394873939278	2
1921	12822791	6382923	2
1922	12822791	8750038109912330062	1
1923	12780784	121413839418388394873939278	1
1924	12804302	121413839418388394873939278	2
1925	12812158	121413839418388394873939278	1
1926	12817369	121413839418388394873939278	1
1927	12794717	521516289502072804238679	1
1928	12814741	121413839418388394873939278	1
1929	12809464	121413839418388394873939278	2
1930	12821504	121413839418388394873939278	2
1931	12821922	121413839418388394873939278	1
1932	12794179	1365864021	2
1933	12777072	28538242288608588	1
1934	12773064	121413839418388394873939278	1
1935	12815933	121413839418388394873939278	2
1936	12775405	521516289502072804238679	1
1937	12819278	1279346004	1
1938	12786714	121413839418388394873939278	1
1939	12784412	121413839418388394873939278	1
1940	12807303	121413839418388394873939278	2
1941	12792137	121413839418388394873939278	2
1942	12809877	2037173017923630096717	1
1943	12809877	1797432054517672272215	1
1944	12787725	521516289502072804238679	1
1945	12824764	2037173017923630096717	1
1946	12824764	1797432054517672272215	1
1947	12777082	121413839418388394873939278	1
1948	12794458	121413839418388394873939278	1
1949	12797045	452924106574	1
1950	12797045	521516289502072804238679	1
1951	12813614	121413839418388394873939278	1
1952	12780162	121413839418388394873939278	1
1953	12791932	521516289502072804238679	1
1954	12775186	1279346004	1
1955	12819943	6382923	3
1956	12820300	121413839418388394873939278	2
1957	12774656	121413839418388394873939278	1
1958	12786730	28538242288608588	1
1959	12814469	31078127357556036	1
1960	12814469	121413839418388394873939278	1
1961	12814469	521516289502072804238679	1
1962	12816105	121413839418388394873939278	1
1963	12810606	1871074917823339915351	1
1964	12772491	6382923	2
1965	12824455	6382923	1
1966	12805948	521516289502072804238679	1
1967	12782533	121413839418388394873939278	1
1968	12809556	1871074917823339915351	1
1969	12809556	121413839418388394873939278	1
1970	12822714	121413839418388394873939278	1
1971	12822714	521516289502072804238679	1
1972	12792454	121413839418388394873939278	1
1973	12810883	9620768812034593898263432752725	1
1974	12792474	6911817	1
1975	12784060	121413839418388394873939278	1
1976	12816765	28538242288608588	1
1977	12806627	1279346004	1
1978	12773387	1279346004	1
1979	12773041	6382923	1
1980	12799543	521516289502072804238679	2
1981	12807400	31078127357556036	1
1982	12794161	121413839418388394873939278	1
1983	12821554	6382923	1
1984	12821554	2129690746452074391636	1
1985	12820321	28538242288608588	1
1986	12824831	31371684177600855	1
1987	12797873	2129690746452074391636	1
1988	12814788	6382923	1
1989	12773470	121413839418388394873939278	1
1990	12820634	7236828769517008193	1
1991	12820634	2341540494346399607479933985056078	1
1992	12814814	31078127357556036	1
1993	12796511	28538242288608588	1
1994	12795410	28538242288608588	1
1995	12795410	28538242288608588	1
1996	12805918	2129690746452074391636	1
1997	12775626	28556934444048727	1
1998	12775626	121413839418388394873939278	2
1999	12796435	121413839418388394873939278	1
2000	12786449	2129690746452074391636	1
2001	12818777	121413839418388394873939278	1
2002	12793000	121413839418388394873939278	1
2003	12816120	129134121281876	1
2004	12821242	31371684177600855	1
2005	12821242	6382923	2
2006	12790486	121413839418388394873939278	1
2007	12779293	6382923	2
2008	12806942	121413839418388394873939278	2
2009	12791106	418430412884	1
2010	12790718	6382923	2
2011	12822399	521516289502072804238679	1
2012	12817975	1279346004	1
2013	12785862	6382923	1
2014	12821477	6382923	1
2015	12801565	121413839418388394873939278	1
2016	12774529	129134121281876	1
2017	12774529	31078127357556036	1
2018	12802794	7236828769517008193	1
2019	12802794	1279346004	1
2020	12802794	521516289502072804238679	1
2021	12798475	521516289502072804238679	1
2022	12810666	28538242288608588	1
2023	12797838	28538242288608588	1
2024	12809430	28538242288608588	1
2025	12822753	121413839418388394873939278	2
2026	12815276	28538242288608588	1
2027	12807962	121413839418388394873939278	1
2028	12824499	121413839418388394873939278	2
2029	12808346	121413839418388394873939278	1
2030	12785050	521516289502072804238679	1
2031	12787470	1871074917823339915351	1
2032	12787867	28562340516357452	5
2033	12817611	28538242288608588	1
2034	12775630	129134121281876	1
2035	12775630	31078127357556036	1
2036	12791667	121413839418388394873939278	1
2037	12822116	6382923	2
2038	12822116	121413839418388394873939278	1
2039	12794143	121413839418388394873939278	1
2040	12794143	107105233887570	1
2041	12808000	1871218978856325309783	1
2042	12786999	121413839418388394873939278	3
2043	12810898	121413839418388394873939278	1
2044	12797057	2129690746452074391636	1
2045	12776814	129134121281876	1
2046	12776814	31078127357556036	1
2047	12794208	121413839418388394873939278	1
2048	12794450	28538242288608588	1
2049	12775461	121413839418388394873939278	1
2050	12775992	6382923	1
2051	12818781	7236828769517008193	1
2052	12818781	121413839418388394873939278	1
2053	12778256	121413839418388394873939278	1
2054	12800083	28538242288608588	1
2055	12810712	8037777159904226965291495551555	1
2056	12814512	121413839418388394873939278	1
2057	12793917	121413839418388394873939278	1
2058	12811458	121413839418388394873939278	1
2059	12800994	6911817	1
2060	12798164	1279346004	1
2061	12812175	121413839418388394873939278	1
2062	12814717	28538242288608588	1
2063	12773916	121413839418388394873939278	1
2064	12773916	521516289502072804238679	1
2065	12797661	129134121281876	1
2066	12810655	43545813092350623924942114530287013473571083467190854	3
2067	12815289	521516289502072804238679	1
2068	12784078	435476918092	1
2069	12795638	121413839418388394873939278	1
2070	12799244	7236828769517008193	1
2071	12788761	121413839418388394873939278	1
2072	12788761	107105233887570	1
2073	12790803	121413839418388394873939278	1
2074	12790803	107105233887570	1
2075	12798494	1767991375	2
2076	12807298	2037173017923630096717	1
2077	12807298	521516289502072804238679	2
2078	12789125	28538242288608588	1
2079	12803088	2341540494346399607479933985056078	1
2080	12781364	521516289502072804238679	1
2081	12775200	6382923	1
2082	12805167	28538242288608588	1
2083	12783194	28538242288608588	1
2084	12786414	1871074917823339915351	1
2085	12786414	121413839418388394873939278	1
2086	12786414	107105233887570	1
2087	12805940	28538242288608588	1
2088	12815513	2129690746452074391636	1
2089	12773287	28556934444048727	1
2090	12773287	121413839418388394873939278	1
2091	12813637	121413839418388394873939278	2
2092	12795678	6382923	1
2093	12818956	28538242288608588	1
2094	12788393	9221184600958148649260298888261	1
2095	12807789	1767991375	1
2096	12807789	121413839418388394873939278	2
2097	12812407	121413839418388394873939278	1
2098	12800082	28538242288608588	1
2099	12803387	28538242288608588	5
2100	12811861	121413839418388394873939278	1
2101	12800036	121413839418388394873939278	1
2102	12800036	9620768812034593898263432752725	1
2103	12815854	121413839418388394873939278	1
2104	12814150	121413839418388394873939278	1
2105	12780833	121413839418388394873939278	2
2106	12804172	121413839418388394873939278	1
2107	12786313	521516289502072804238679	2
2108	12783526	121413839418388394873939278	1
2109	12793021	31371684177600855	1
2110	12793021	31078127357556036	1
2111	12793021	121413839418388394873939278	1
2112	12781604	31371684177600855	1
2113	12781604	1634427208	1
2114	12781604	121413839418388394873939278	1
2115	12814038	6911817	1
2116	12823000	121413839418388394873939278	2
2117	12817967	121413839418388394873939278	1
2118	12791690	121413839418388394873939278	1
2119	12777901	521516289502072804238679	1
2120	12790002	28538242288608588	1
2121	12773919	1634301256	1
2122	12807359	2055542346391535052884	1
2123	12775668	521516289502072804238679	1
2124	12778787	121413839418388394873939278	1
2125	12774675	121413839418388394873939278	1
2126	12814757	121413839418388394873939278	1
2127	12814757	521516289502072804238679	1
2128	12790473	31084793162982738	1
2129	12790473	35403951809485377429209642306	1
2130	12790473	521516289502072804238679	1
2131	12813348	521516289502072804238679	1
2132	12786264	121413839418388394873939278	2
2133	12819381	28538242288608588	1
2134	12776834	121413839418388394873939278	1
2135	12801177	7236828769517008193	2
2136	12800610	1279346004	10
2137	12810909	28538242288608588	1
2138	12811921	2129690746452074391636	1
2139	12801174	7236828769517008193	1
2140	12801174	7021803890427912523	1
2141	12797941	9620768812034593898263432752725	1
2142	12772506	28538242288608588	1
2143	12813057	134688147874314156126267735	1
2144	12811432	9146642598505027165216713109328	1
2145	12788280	6382923	1
2146	12775685	28538242288608588	1
2147	12805507	121413839418388394873939278	1
2148	12781375	6382923	1
2149	12802720	121413839418388394873939278	1
2150	12784367	8391161955601376596	1
2151	12795414	8750038109912330062	1
2152	12821821	121413839418388394873939278	1
2153	12785514	8748789151396403423112909947754646575868994	1
2154	12795703	2129690746452074391636	1
2155	12813717	28538242288608588	1
2156	12805397	28556934444048727	1
2157	12805397	107105233887570	1
2158	12778812	121413839418388394873939278	1
2159	12810080	121413839418388394873939278	1
2160	12772703	121413839418388394873939278	2
2161	12776601	121413839418388394873939278	1
2162	12785640	7236828769517008193	1
2163	12788309	129134121281876	1
2164	12812151	1279346004	2
2165	12822649	7236828769517008193	1
2166	12822649	121413839418388394873939278	1
2167	12811219	9620768812034593898263432752725	1
2168	12798691	121413839418388394873939278	1
2169	12784435	491261293377	1
2170	12787811	121413839418388394873939278	1
2171	12790291	121413839418388394873939278	1
2172	12783456	521516289502072804238679	1
2173	12809865	121413839418388394873939278	1
2174	12800391	28538242288608588	1
2175	12813894	6382923	1
2176	12795382	121413839418388394873939278	1
2177	12812496	121413839418388394873939278	2
2178	12817289	27432206996762448	1
2179	12784472	121413839418388394873939278	1
2180	12786494	121413839418388394873939278	1
2181	12773425	121413839418388394873939278	1
2182	12802165	28538242288608588	1
2183	12802811	521516289502072804238679	1
2184	12797347	1767991375	1
2185	12802405	7236828769517008193	1
2186	12802405	121413839418388394873939278	1
2187	12798962	121413839418388394873939278	1
2188	12775851	146780325331434161852704682583098960582795024166723	1
2189	12775851	121413839418388394873939278	3
2190	12800981	28538242288608588	3
2191	12800981	121413839418388394873939278	2
2192	12823359	121413839418388394873939278	1
2193	12814220	28538242288608588	1
2194	12772228	28538242288608588	1
2195	12801528	121413839418388394873939278	1
2196	12800837	121413839418388394873939278	2
2197	12784999	6382923	2
2198	12808542	521516289502072804238679	1
2199	12798146	31078127357556036	1
2200	12821851	1279346004	2
2201	12794210	2129690746452074391636	1
2202	12820143	28538242288608588	2
2203	12822466	6382923	2
2204	12805180	121413839418388394873939278	1
2205	12793284	28538242288608588	1
2206	12779862	28556934444048727	1
2207	12779862	121413839418388394873939278	1
2208	12811128	1279346004	2
2209	12819747	121413839418388394873939278	1
2210	12819747	521516289502072804238679	2
2211	12791612	121413839418388394873939278	1
2212	12776461	545071411464986956228692	1
2213	12779555	121413839418388394873939278	1
2214	12787305	28538242288608588	1
2215	12815094	521516289502072804238679	1
2216	12811571	121413839418388394873939278	1
2217	12808956	121413839418388394873939278	1
2218	12811115	28538242288608588	1
2219	12803080	2129690746452074391636	1
2220	12774530	121413839418388394873939278	1
2221	12811456	121413839418388394873939278	2
2222	12792208	9146642598505027165216713109328	1
2223	12792208	121413839418388394873939278	1
2224	12815027	121413839418388394873939278	1
2225	12781625	28556934444048727	1
2226	12801141	121413839418388394873939278	2
2227	12801141	521516289502072804238679	1
2228	12791343	521516289502072804238679	1
2229	12823875	6382923	2
2230	12794773	6382923	1
2231	12774338	121413839418388394873939278	1
2232	12822088	6382923	1
2233	12805160	27414593201660235	1
2234	12786412	6382923	1
2235	12774330	121413839418388394873939278	1
2236	12774330	521516289502072804238679	1
2237	12800943	7236828769517008193	1
2238	12801131	28538242288608588	1
2239	12775651	478475809871	1
2240	12775651	121413839418388394873939278	1
2241	12811569	121413839418388394873939278	2
2242	12797915	549589403741468145774159	1
2243	12824794	31371684177600855	1
2244	12824794	121413839418388394873939278	2
2245	12774069	121413839418388394873939278	1
2246	12790193	121413839418388394873939278	2
2247	12815043	28538242288608588	2
2248	12804232	121413839418388394873939278	1
2249	12804232	37586053563934738059816233291	1
2250	12804232	521516289502072804238679	1
2251	12801541	28538242288608588	1
2252	12782886	121413839418388394873939278	1
2253	12787045	121413839418388394873939278	2
2254	12791903	6382923	1
2255	12804307	7596272323199656276	1
2256	12805693	6382923	1
2257	12805693	1279346004	1
2258	12788868	28538242288608588	1
2259	12810144	8037777159904226965291495551555	1
2260	12784057	1871074917823339915351	1
2261	12784057	121413839418388394873939278	1
2262	12784057	107105233887570	1
2263	12810368	1871074917823339915351	1
2264	12810368	121413839418388394873939278	1
2265	12789839	6911817	1
2266	12797291	121413839418388394873939278	1
2267	12815510	521516289502072804238679	4
2268	12809569	121413839418388394873939278	1
2269	12798397	6382923	1
2270	12784415	2129690746452074391636	1
2271	12822162	121413839418388394873939278	1
2272	12795725	478475809871	1
2273	12788763	121413839418388394873939278	1
2274	12814425	121413839418388394873939278	1
2275	12781033	1279346004	1
2276	12811559	1702193486	1
2277	12814749	121413839418388394873939278	1
2278	12786698	1871218978856325309783	1
2279	12823818	121413839418388394873939278	1
2280	12823818	32306665193131823040923068483	1
2281	12810157	121413839418388394873939278	2
2282	12810157	32306665193131823040923068483	1
2283	12797589	121413839418388394873939278	1
2284	12816745	121413839418388394873939278	1
2285	12785509	545071411464986956228692	1
2286	12785509	521516289502072804238679	2
2287	12788758	1871512308989334675778	1
2288	12784434	6382923	1
2289	12778123	521516289502072804238679	1
2290	12809608	28538242288608588	1
2291	12780741	6382923	1
2292	12797605	121413839418388394873939278	3
2293	12821495	2129690746452074391636	1
2294	12824146	121413839418388394873939278	2
2295	12778737	478959075034984168448324	1
2296	12781381	6382923	1
2297	12801245	1767991375	1
2298	12801245	6382923	1
2299	12819380	121413839418388394873939278	1
2300	12782521	28556934444048727	1
2301	12812954	28538242288608588	1
2302	12787312	521516289502072804238679	1
2303	12816759	1279346004	1
2304	12784741	6382923	1
2305	12793248	1871218978856325309783	1
2306	12793030	521516289502072804238679	1
2307	12784469	121413839418388394873939278	1
2308	12794521	121413839418388394873939278	1
2309	12794521	107105233887570	1
2310	12813011	121413839418388394873939278	1
2311	12796057	28538242288608588	1
2312	12787797	28538242288608588	1
2313	12816113	121413839418388394873939278	1
2314	12823564	121413839418388394873939278	2
2315	12823321	2037173017923630096717	1
2316	12823321	521516289502072804238679	4
2317	12791688	31078127357556036	1
2318	12797593	6382923	2
2319	12804270	521516289502072804238679	1
2320	12792809	2129690746452074391636	1
2321	12811886	121413839418388394873939278	1
2322	12803399	9146642598505027165216713109328	1
2323	12803399	121413839418388394873939278	1
2324	12780165	28538242288608588	1
2325	12815497	28538242288608588	1
2326	12818830	140756726391254217086300752	1
2327	12812034	121413839418388394873939278	1
2328	12808342	121413839418388394873939278	1
2329	12808342	1634301256	1
2330	12787707	121413839418388394873939278	1
2331	12807512	121413839418388394873939278	2
2332	12786680	1871074917823339915351	1
2333	12786680	121413839418388394873939278	1
2334	12784120	1279346004	1
2335	12820648	121413839418388394873939278	1
2336	12811136	121413839418388394873939278	1
2337	12801201	28562340516357452	1
2338	12781606	28556934444048727	1
2339	12781606	121413839418388394873939278	1
2340	12806834	121413839418388394873939278	1
2341	12791117	28538242288608588	1
2342	12788571	1279346004	1
2343	12782958	28562340516357452	1
2344	12808961	6382923	1
2345	12776915	28538242288608588	2
2346	12815277	121413839418388394873939278	2
2347	12812760	121413839418388394873939278	2
2348	12798929	121413839418388394873939278	1
2349	12823088	121413839418388394873939278	1
2350	12773672	121413839418388394873939278	2
2351	12796516	7236828769517008193	1
2352	12796516	7596272323199656276	1
2353	12796516	129134121281876	1
2354	12796516	521516289502072804238679	1
2355	12820150	121413839418388394873939278	2
2356	12792237	129134121279823	1
2357	12775891	31078127357556036	1
2358	12775891	121413839418388394873939278	1
2359	12803709	8037777159904226965291495551555	1
2360	12785293	121413839418388394873939278	1
2361	12788866	9221184600958148649260298888261	1
2362	12781308	37575763284847145434292398740999423897585325329119564	1
2363	12781308	121413839418388394873939278	1
2364	12781308	8748789151396403423112909947754646575868994	1
2365	12781308	7957001572543770101505743153485	1
2366	12800146	121413839418388394873939278	1
2367	12783560	1365864021	2
2368	12823569	6382923	1
2369	12801237	6382923	1
2370	12818616	31078127357556036	2
2371	12818616	121413839418388394873939278	1
2372	12782652	121413839418388394873939278	2
2373	12814276	6382923	1
2374	12811521	2110239420476267982670	1
2375	12784944	1767991375	1
2376	12815075	121413839418388394873939278	1
2377	12809193	2129690746452074391636	1
2378	12809193	6911817	1
2379	12802391	1871643404943139366210	1
2380	12818245	121413839418388394873939278	1
2381	12824501	1926853119662446965319	1
2382	12782669	6911817	1
2383	12793271	121413839418388394873939278	2
2384	12793353	121413839418388394873939278	1
2385	12785349	521516289502072804238679	1
2386	12790207	2341540494346399607479933985056078	1
2387	12813914	121413839418388394873939278	1
2388	12806880	121413839418388394873939278	1
2389	12809790	121413839418388394873939278	1
2390	12809583	7236828769517008193	1
2391	12776302	28538242288608588	1
2392	12814446	121413839418388394873939278	1
2393	12793548	521516289502072804238679	1
2394	12778310	28538242288608588	1
2395	12824166	107126943739725	1
2396	12816101	107105233887570	1
2397	12815266	121413839418388394873939278	1
2398	12806018	121413839418388394873939278	1
2399	12805900	121413839418388394873939278	1
2400	12800051	1767991375	2
2401	12818511	121413839418388394873939278	1
2402	12802422	121413839418388394873939278	1
2403	12772244	121413839418388394873939278	1
2404	12824427	121413839418388394873939278	1
2405	12790769	28538242288608588	1
2406	12783857	521516289502072804238679	1
2407	12797882	121413839418388394873939278	1
2408	12788903	121413839418388394873939278	1
2409	12780213	6382923	1
2410	12821585	7236828769517008193	2
2411	12787537	521516289502072804238679	1
2412	12797319	121413839418388394873939278	1
2413	12785550	6382923	1
2414	12821608	7236828769517008193	1
2415	12779532	121413839418388394873939278	1
2416	12793380	28538242288608588	1
2417	12824524	121413839418388394873939278	2
2418	12794452	28538242288608588	1
2419	12792722	8391161955601376596	1
2420	12797658	121413839418388394873939278	1
2421	12820578	2037173017923630096717	1
2422	12802089	1279346004	3
2423	12818189	121413839418388394873939278	3
2424	12777158	7236828769517008193	1
2425	12777158	31078127357556036	1
2426	12777158	121413839418388394873939278	3
2427	12777158	28556934444048727	1
2428	12774629	28538242288608588	1
2429	12819594	121413839418388394873939278	1
2430	12796132	1767991375	1
2431	12796132	107105233887570	1
2432	12805969	9620768812034593898263432752725	1
2433	12805969	1980968333971127037770	1
2434	12822985	491261293377	1
2435	12821202	121413839418388394873939278	1
2436	12791266	6382923	1
2437	12813926	2261036952603089495941972489079910537104351555	1
2438	12813926	121413839418388394873939278	1
2439	12813926	521516289502072804238679	1
2440	12806833	121413839418388394873939278	1
2441	12803420	1767991375	1
2442	12824724	6382923	1
2443	12793315	9622635179572407404248688719169	1
2444	12808846	28538242288608588	2
2445	12809604	2239690022757479276316904946641524666860986690	1
2446	12797840	28538242288608588	1
2447	12814109	121413839418388394873939278	1
2448	12804275	28538242288608588	1
2449	12785294	121413839418388394873939278	3
2450	12794492	121413839418388394873939278	1
2451	12794492	107105233887570	1
2452	12781892	521516289502072804238679	1
2453	12782334	521516289502072804238679	2
2454	12806235	8750038109912330062	1
2455	12813889	6382923	1
2456	12801296	1279346004	3
2457	12807367	1634301256	1
2458	12776586	7236828769517008193	1
2459	12776586	121413839418388394873939278	1
2460	12785888	1279346004	1
2461	12816166	28538242288608588	1
2462	12781895	121413839418388394873939278	1
2463	12804846	1279346004	1
2464	12790334	28538242288608588	1
2465	12776229	121413839418388394873939278	1
2466	12822777	28538242288608588	1
2467	12792171	28538242288608588	1
2468	12797939	121413839418388394873939278	2
2469	12776830	71607664076879	1
2470	12777396	2341540494346399607479933985056078	1
2471	12796615	2037173017923630096717	1
2472	12772767	521516289502072804238679	3
2473	12798930	1279346004	1
2474	12819576	6382923	2
2475	12819576	121413839418388394873939278	1
2476	12792670	28538242288608588	1
2477	12783151	121413839418388394873939278	1
2478	12823284	491261293377	1
2479	12790853	7236828769517008193	1
2480	12790853	1365864021	1
2481	12821207	28562340516357452	3
2482	12821207	8391161955601376596	1
2483	12821207	6382923	2
2484	12779537	28538242288608588	1
2485	12801242	121413839418388394873939278	1
2486	12784684	6382923	1
2487	12823008	545071411464986956228692	1
2488	12823008	521516289502072804238679	2
2489	12821563	121413839418388394873939278	1
2490	12805117	121413839418388394873939278	1
2491	12776812	121413839418388394873939278	1
2492	12777399	2129690746452074391636	1
2493	12783724	121413839418388394873939278	1
2494	12810889	507403162551180560983362	1
2495	12805132	1767991375	1
2496	12797394	121413839418388394873939278	1
2497	12790506	28538242288608588	1
2498	12779916	6382923	1
2499	12824819	121413839418388394873939278	1
2500	12798512	28538242288608588	1
2501	12812960	121413839418388394873939278	1
2502	12781702	521516289502072804238679	1
2503	12803393	121413839418388394873939278	1
2504	12775890	1871218978856325309783	1
2505	12813663	8037777159904226965291495551555	2
2506	12813663	140756726391254217086300752	1
2507	12823667	121413839418388394873939278	2
2508	12793834	28538242288608588	1
2509	12823304	28538242288608588	1
2510	12803376	6382923	2
2511	12789746	107105233887570	1
2512	12777651	121413839418388394873939278	2
2513	12814165	33555442805960966414020275785	1
2514	12801847	121413839418388394873939278	4
2515	12785942	6911817	1
2516	12821204	121413839418388394873939278	1
2517	12808579	6382923	1
2518	12786807	6382923	1
2519	12803741	121413839418388394873939278	1
2520	12799762	121413839418388394873939278	1
2521	12815848	121413839418388394873939278	1
2522	12784704	1767991375	1
2523	12782247	6911817	1
2524	12820840	6382923	1
2525	12779649	121413839418388394873939278	1
2526	12779649	521516289502072804238679	1
2527	12776490	121413839418388394873939278	1
2528	12803304	121413839418388394873939278	1
2529	12814288	121413839418388394873939278	2
2530	12814178	1279346004	1
2531	12793923	31078127357556036	1
2532	12793923	121413839418388394873939278	3
2533	12793923	521516289502072804238679	1
2534	12815542	121413839418388394873939278	1
2535	12822479	544961096360730672721734	1
2536	12775317	121413839418388394873939278	1
2537	12803020	31081942892396521018577022798	2
2538	12803020	121413839418388394873939278	4
2539	12803020	31078127357556036	1
2540	12823527	544961096360730672721734	1
2541	12824709	121413839418388394873939278	1
2542	12796583	121413839418388394873939278	1
2543	12794856	6382923	1
2544	12777967	2037173017923630096717	1
2545	12786331	121413839418388394873939278	1
2546	12789138	121413839418388394873939278	1
2547	12780855	1702193486	1
2548	12791953	121413839418388394873939278	1
2549	12791953	9620768812034593898263432752725	1
2550	12772504	28538242288608588	1
2551	12775624	121413839418388394873939278	1
2552	12774084	30787752051368272	1
2553	12805195	27414593201660235	2
2554	12776913	28538242288608588	1
2555	12777440	1767991375	1
2556	12785625	121413839418388394873939278	1
2557	12817059	28538242288608588	1
2558	12800947	7236828769517008193	1
2559	12800947	121413839418388394873939278	2
2560	12806312	6382923	1
2561	12787340	121413839418388394873939278	1
2562	12791618	9146642598505027165216713109328	1
2563	12791618	121413839418388394873939278	1
2564	12774323	1279346004	1
2565	12789655	28538242288608588	1
2566	12786152	121413839418388394873939278	1
2567	12782917	121413839418388394873939278	1
2568	12794494	121413839418388394873939278	1
2569	12776259	6382923	1
2570	12804976	1871074917823339915351	1
2571	12804976	7236828769517008193	2
2572	12781603	121413839418388394873939278	1
2573	12782012	121413839418388394873939278	1
2574	12795722	121413839418388394873939278	1
2575	12809504	28562340516357452	1
2576	12792818	121413839418388394873939278	1
2577	12805091	28538242288608588	1
2578	12814800	9221184600958148649260298888261	1
2579	12797663	121413839418388394873939278	1
2580	12789621	31078127357556036	1
2581	12789621	121413839418388394873939278	1
2582	12792229	121413839418388394873939278	1
2583	12775644	7236828769517008193	1
2584	12776828	6382923	1
2585	12822457	121413839418388394873939278	1
2586	12812179	6382923	1
2587	12777956	2129690746452074391636	1
2588	12777956	521516289502072804238679	1
2589	12819708	146780325331434161852704682582028925836989074598978	1
2590	12794849	521516289502072804238679	1
2591	12792707	121413839418388394873939278	1
2592	12805995	31078127357556036	1
